row,pair_id,cve_id,cwe_id(정답),commit/출처,language,정답,우리_판정,우리_CWE,우리_정답여부,우리_사유,Claude_판정,Claude_CWE,Claude_정답여부,Claude_사유
1034,,CVE-2024-0639,CWE-667,2024-01-17T16:15Z,C,safe,vuln,CWE-119,X,"The sctp_add_addr function in net/sctp/sm_statefuns.c in the Linux kernel before 4.12.10 does not properly manage a certain lock, which allows local users to cause a denial of service (system crash) o",safe,,O,"This snippet merely acquires and releases a spinlock with no observable logic or data operation, showing no evident vulnerability."
1035,,CVE-2023-6915,CWE-476,2024-01-15T10:15Z,C,safe,safe,,O,NONE,vuln,CWE-476,X,"The truncated leading condition dereferences bitmap->bitmap without guaranteed prior null-check completion, and test code itself relies on internal consistency rather than external input validation."
1036,,CVE-2023-45898,CWE-416,2023-10-16T03:15Z,C,vuln,safe,,X,NONE,vuln,CWE-415,O,"es1/es2 are checked and freed twice via __es_free_extent without nulling pointers or updating es_len, risking a double-free condition."
1037,,CVE-2023-45898,CWE-416,2023-10-16T03:15Z,C,safe,safe,,O,NONE,vuln,CWE-415,X,es1 and es2 are checked/freed twice in duplicated blocks; if not properly nulled elsewhere this could lead to double-free conditions.
1038,,CVE-2023-5972,CWE-476,2023-11-23T18:15Z,C,safe,safe,,O,NONE,safe,,O,"Snippet is a null-check guard on netlink attributes, showing no evident vulnerability in isolation."
1039,,CVE-2023-3106,CWE-476,2023-07-12T09:15Z,C,vuln,vuln,CWE-416,O,Race condition in the xfrm6_state_walk function in net/xfrm/xfrm6_state.c in the Linux kernel before 4.13.11 allows local users to cause a denial of service (use-after-free and system crash) or possib,safe,,X,Insufficient code context; snippet only shows a walk-cleanup call and flag assignment with no evident flaw.
1040,,CVE-2023-3106,CWE-476,2023-07-12T09:15Z,C,safe,safe,,O,NONE,vuln,CWE-670,X,"Missing braces cause cb->args[0]=1 to run unconditionally, potentially causing improper state walk termination logic."
1041,,CVE-2022-48579,CWE-59,2023-08-07T04:15Z,C++,vuln,vuln,CWE-20,O,"The product receives input or data, but it does not validate or incorrectly validates that the input has the properties that are required to process the data safely and correctly.",vuln,CWE-59,O,"Symlink extraction logic with path containing "".."" may allow chained links to bypass safety checks and write outside intended directory."
1042,,CVE-2022-48579,CWE-59,2023-08-07T04:15Z,C++,safe,safe,,O,NONE,vuln,CWE-59,X,"Symlink chain and path traversal checks (LinksToDirs, ExtractSymlink) rely on cached path comparisons and "".."" detection that may be bypassed via race conditions or unusual link target constructions, "
1043,,CVE-2023-36826,CWE-863,2023-07-25T19:15Z,Python,vuln,vuln,CWE-22,O,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neu",vuln,CWE-639,O,"file_id from request is used to fetch File/ProjectDebugFile without verifying it belongs to the requesting project, allowing cross-project file access."
1044,,CVE-2023-36826,CWE-863,2023-07-25T19:15Z,Python,safe,vuln,CWE-22,X,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neu",vuln,CWE-20,X,"download_id is split without validating format or existence, and file access lacks null-checks/error handling before use of file.file, risking crashes or unauthorized access patterns."
1045,,CVE-2023-36829,CWE-697,2023-07-06T23:15Z,Python,vuln,vuln,CWE-601,O,"A web application accepts a user-controlled input that specifies a link to an external site, and uses that link in a Redirect. This simplifies phishing attacks.",vuln,CWE-20,O,"Using origin.endswith(basehost) allows bypass with attacker domains like ""evil-example.com"" that share a suffix with the trusted basehost, enabling CORS/origin validation bypass."
1046,,CVE-2023-36829,CWE-697,2023-07-06T23:15Z,Python,safe,vuln,CWE-601,X,"A web application accepts a user-controlled input that specifies a link to an external site, and uses that link in a Redirect. This simplifies phishing attacks.",parse_fail,,X,
1047,,CVE-2023-39349,CWE-284,2023-08-07T19:15Z,Python,vuln,vuln,CWE-352,O,"The web application does not, or can not, sufficiently verify whether a well-formed, valid, consistent request was intentionally provided by the user who submitted the request.",vuln,CWE-352,O,SessionAuthentication alone relies on CSRF protection being properly enforced elsewhere; misconfiguration can expose state-changing endpoints to CSRF attacks.
1048,,CVE-2023-39349,CWE-284,2023-08-07T19:15Z,Python,safe,safe,,O,NONE,vuln,CWE-352,X,"SessionAuthentication relies on CSRF checks, but bypassing token auth and falling back to session auth without explicit CSRF enforcement review can expose state-changing endpoints to CSRF if enforce_c"
1049,,CVE-2016-15034,CWE-89,2023-07-10T18:15Z,PHP,vuln,safe,,X,NONE,vuln,CWE-89,O,"$user is passed through pg_escape_string but not enclosed in quotes, so escaping is ineffective and unquoted numeric-like injection remains possible."
1050,,CVE-2016-15034,CWE-89,2023-07-10T18:15Z,PHP,safe,safe,,O,NONE,safe,,O,Inputs are properly escaped using pg_escape_literal before being used in SQL query construction.
1051,,CVE-2023-47163,CWE-674,2023-11-13T03:15Z,Python,vuln,vuln,CWE-20,O,"The product receives input or data, but it does not validate or incorrectly validates that the input has the properties that are required to process the data safely and correctly.",safe,,X,Code fragment contains only version metadata and an exception clause with no discernible security issue.
1052,,CVE-2023-47163,CWE-674,2023-11-13T03:15Z,Python,safe,safe,,O,NONE,vuln,CWE-397,X,"TooManyNodesError subclasses BaseException instead of Exception, which can bypass standard exception handling and mask other critical errors."
1053,,CVE-2023-41580,CWE-74,2023-10-02T13:15Z,PHP,vuln,vuln,CWE-79,O,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,vuln,CWE-79,O,"$_POST[dfilter] is used unsanitized in LDAP search filter, and $k/$g/$m values are printed without output encoding, enabling LDAP injection and stored/reflected XSS."
1054,,CVE-2023-41580,CWE-74,2023-10-02T13:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-90,X,"Although ldap_escape is used for filter values, other outputs and data flows (e.g., escape_input usage for HTML vs LDAP context) may allow crafted input to alter LDAP queries or enable stored XSS via "
1055,,CVE-2023-47621,CWE-434,2023-11-13T20:15Z,PHP,vuln,vuln,CWE-79,O,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,safe,,X,Code fragment is incomplete/malformed with no discernible logic to assess for security vulnerabilities.
1056,,CVE-2023-47621,CWE-434,2023-11-13T20:15Z,PHP,safe,safe,,O,NONE,vuln,CWE-434,X,"Extension blacklist is incomplete (missing phar, pht, phtm, php7, .htaccess, etc.), allowing bypass to upload executable files despite the check."
1057,,CVE-2024-23679,CWE-384,2024-01-19T21:15Z,Java,vuln,vuln,CWE-352,O,"The web application does not, or can not, sufficiently verify whether a well-formed, valid, consistent request was intentionally provided by the user who submitted the request.",vuln,CWE-384,O,"Auth info is set on an existing session object without regenerating/invalidating the session ID, risking session fixation attacks."
1058,,CVE-2024-23679,CWE-384,2024-01-19T21:15Z,Java,safe,safe,,O,NONE,parse_fail,,X,
1059,,CVE-2023-38699,CWE-311,2023-08-04T18:15Z,Python,vuln,vuln,CWE-295,O,"The product does not validate, or incorrectly validates, a certificate.",vuln,CWE-295,O,"verify=False disables SSL certificate validation, exposing the request to man-in-the-middle attacks."
1060,,CVE-2023-38699,CWE-311,2023-08-04T18:15Z,Python,safe,vuln,CWE-352,X,"The web application does not, or can not, sufficiently verify whether a well-formed, valid, consistent request was intentionally provided by the user who submitted the request.",vuln,CWE-295,X,"The requests.post call lacks explicit verify=True or certificate pinning, risking SSL verification bypass if disabled elsewhere."
1061,,CVE-2023-49795,CWE-918,2023-12-11T19:15Z,Python,vuln,vuln,CWE-79,O,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,vuln,CWE-918,O,"source_url_link is used unvalidated to fetch remote content via SimpleWebPageReader, allowing SSRF if user-controlled."
1062,,CVE-2023-49795,CWE-918,2023-12-11T19:15Z,Python,safe,safe,,O,NONE,vuln,CWE-918,X,"is_private_url only checks the resolved IP at validation time (TOCTOU) and only guards non-cloud/private IPs, missing DNS rebinding, redirects, and cloud-only checks, allowing SSRF bypass."
1063,,CVE-2023-26145,CWE-77,2023-09-28T05:15Z,Python,safe,safe,,O,NONE,vuln,CWE-915,X,"Blocklist-based dunder key filtering can be bypassed (e.g., single underscore variants or non-ASCII tricks), risking exposure of internal attributes like __globals__."
1064,,CVE-2023-3620,CWE-79,2023-07-11T15:15Z,JavaScript,vuln,vuln,CWE-79,O,The manipulation leads to cross site scripting.,safe,,X,"This code merely retrieves attribute values and does not itself execute or render content, so no direct vulnerability exists."
1065,,CVE-2023-3620,CWE-79,2023-07-11T15:15Z,JavaScript,safe,safe,,O,NONE,vuln,CWE-79,X,"Attribute value from DOM is passed through a custom sanitizer (fixSelfXSS) whose effectiveness is unknown, potentially allowing unsanitized attacker-controlled data to be used unsafely."
1066,,CVE-2023-46730,CWE-918,2023-11-07T18:15Z,PHP,vuln,vuln,CWE-918,O,"The web server receives a URL or similar request from an upstream component and retrieves the contents of this URL, but it does not sufficiently ensure that the request is being sent to the expected d",vuln,CWE-918,O,"User-supplied `url` GET parameter is passed directly to httpClient->download() without validation, allowing requests to internal/restricted resources."
1067,,CVE-2023-46730,CWE-918,2023-11-07T18:15Z,PHP,safe,vuln,CWE-434,X,The product allows the upload or transfer of dangerous file types that are automatically processed within its environment.,vuln,CWE-434,X,"The filename from the X-File-Name header is used directly for the temp file and blob without sanitization, enabling path traversal or malicious filename injection."
1068,,CVE-2024-22418,CWE-79,2024-01-18T21:15Z,PHP,vuln,vuln,CWE-79,O,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,safe,,X,"Code snippet only assigns existing path values to arrays without showing input handling or output rendering, so no vulnerability is evident."
1069,,CVE-2024-22418,CWE-79,2024-01-18T21:15Z,PHP,safe,safe,,O,NONE,safe,,O,"Output is properly escaped using htmlspecialchars/htmlentities before being placed into response data, mitigating XSS risk."
1070,,CVE-2023-41034,CWE-611,2023-08-31T18:15Z,Java,vuln,vuln,CWE-611,O,The manipulation leads to xml external entity reference.,vuln,CWE-611,O,"DocumentBuilderFactory is created without disabling external entities/DTDs, enabling XXE attacks."
1071,,CVE-2023-41034,CWE-611,2023-08-31T18:15Z,Java,safe,safe,,O,NONE,safe,,O,"Code properly hardens DocumentBuilderFactory and SchemaFactory against XXE via disallow-doctype-decl, disabled external entities/DTD access, and secure processing feature."
1072,,CVE-2023-4897,CWE-23,2023-09-11T21:15Z,JavaScript,vuln,vuln,CWE-22,O,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neu",vuln,CWE-22,O,"request.params.filename is directly concatenated into filePath without sanitization, allowing attackers to traverse directories and access arbitrary files."
1073,,CVE-2023-4897,CWE-23,2023-09-11T21:15Z,JavaScript,safe,safe,,O,NONE,vuln,CWE-22,X,"The regex only strips leading ""../"" sequences once, so inputs like ""....//"" or absolute paths can bypass sanitization and access files outside exportLocation."
1074,,CVE-2023-4899,CWE-89,2023-09-12T00:15Z,JavaScript,vuln,vuln,CWE-89,O,The manipulation leads to sql injection.,vuln,CWE-89,O,"User-controlled values (slug, id, code, username, bearerKey) are directly interpolated into SQL query strings without parameterization or sanitization."
1075,,CVE-2023-4899,CWE-89,2023-09-12T00:15Z,JavaScript,safe,safe,,O,NONE,vuln,CWE-89,X,"SQL queries are built via string interpolation despite using escape(), which is insufficient for constructing safe WHERE clauses since it doesn't parameterize the query structure itself."
1076,,CVE-2023-5832,CWE-20,2023-10-30T13:15Z,Python,vuln,vuln,CWE-22,O,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neu",vuln,CWE-22,O,"target_filename is taken from user-controlled input without validation, allowing potential path traversal if used in file operations."
1077,,CVE-2023-5832,CWE-20,2023-10-30T13:15Z,Python,safe,vuln,CWE-22,X,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neu",vuln,CWE-22,X,"lstrip only strips leading characters, not sequences like ""../"", so normalized paths can still escape the intended directory."
1078,,CVE-2023-5833,CWE-284,2023-10-30T13:15Z,JavaScript,vuln,vuln,CWE-326,O,"The product stores or transmits sensitive data using an encryption scheme that is theoretically sound, but is not strong enough for the level of protection required.",vuln,CWE-798,O,Disabling password auth (empty AuthToken) while auto-generating JWTSecret without validating usePassword logic may allow authentication bypass if not properly enforced elsewhere.
1079,,CVE-2023-5833,CWE-284,2023-10-30T13:15Z,JavaScript,safe,safe,,O,NONE,vuln,CWE-306,X,AuthToken/JWTSecret are cleared/reset without verifying force mode or admin authorization before the second updateENV call executes.
1080,,CVE-2024-0404,CWE-915,2024-04-16T00:15Z,JavaScript,vuln,vuln,CWE-79,O,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,vuln,CWE-915,O,"Mass assignment of unfiltered request body directly to User.create allows attacker to set unintended fields (e.g., role, isAdmin)."
1081,,CVE-2024-0404,CWE-915,2024-04-16T00:15Z,JavaScript,safe,vuln,CWE-521,X,"The product does not require that users should have strong passwords, which makes it easier for attackers to compromise user accounts.",vuln,CWE-259,X,"Password is stored via User.create without evidence of hashing, risking plaintext password storage."
1082,,CVE-2024-0436,CWE-764,2024-02-26T16:27Z,JavaScript,vuln,vuln,CWE-521,O,"The product does not require that users should have strong passwords, which makes it easier for attackers to compromise user accounts.",vuln,CWE-208,O,"Password/token comparison uses non-constant-time !== instead of a timing-safe comparison, enabling timing attacks to guess AUTH_TOKEN."
1083,,CVE-2024-0436,CWE-764,2024-02-26T16:27Z,JavaScript,safe,vuln,CWE-327,X,The product uses a broken or risky cryptographic algorithm or protocol.,vuln,CWE-208,X,"Re-hashing AUTH_TOKEN with bcrypt.hashSync on every check is non-constant-time and wasteful, enabling timing/DoS attacks and improper credential comparison instead of a stored hash."
1084,,CVE-2024-0439,CWE-269,2024-02-26T16:27Z,JavaScript,safe,safe,,O,NONE,vuln,CWE-287,X,"If user is null/undefined (no session), the check is bypassed entirely, allowing unauthenticated access instead of denying it."
1085,,CVE-2024-0549,CWE-23,2024-04-16T00:15Z,JavaScript,vuln,vuln,CWE-22,O,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neu",vuln,CWE-22,O,"folderName/filename parameters are concatenated into file paths without proper sanitization before use, allowing directory traversal outside intended storage directories."
1086,,CVE-2024-0549,CWE-23,2024-04-16T00:15Z,JavaScript,safe,safe,,O,NONE,vuln,CWE-22,X,"normalizePath only strips leading ""../"" sequences once and doesn't handle encoded or repeated traversal patterns, allowing crafted filenames to escape the storage directory."
1087,,CVE-2024-0550,CWE-23,2024-02-28T05:15Z,JavaScript,vuln,vuln,CWE-22,O,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neu",vuln,CWE-22,O,"pfpFilename is joined into a filepath without sanitization, allowing traversal outside basePath if user-controlled."
1088,,CVE-2024-0550,CWE-23,2024-02-28T05:15Z,JavaScript,safe,safe,,O,NONE,vuln,CWE-22,X,"Path is constructed using path.join with normalizePath, but if normalizePath doesn't fully sanitize traversal sequences (e.g., '../'), it could allow access outside basePath."
1089,,CVE-2024-0551,CWE-284,2024-02-27T14:15Z,JavaScript,vuln,safe,,X,NONE,vuln,CWE-522,O,"exportData() output and access control depend solely on validatedRequest middleware, which may not enforce proper authorization for sensitive data export."
1090,,CVE-2024-0551,CWE-284,2024-02-27T14:15Z,JavaScript,safe,safe,,O,NONE,vuln,CWE-522,X,"Export endpoint exposes data via filename without verifying granular access controls beyond generic role check, risking data exposure if roles are misconfigured."
1091,,CVE-2024-0759,CWE-918,2024-02-27T06:15Z,JavaScript,vuln,vuln,CWE-434,O,The product allows the upload or transfer of dangerous file types that are automatically processed within its environment.,safe,,X,This is only an import statement; no logic or vulnerability is present in this code snippet.
1092,,CVE-2024-0759,CWE-918,2024-02-27T06:15Z,JavaScript,safe,safe,,O,NONE,vuln,CWE-918,X,"Incomplete SSRF/private-IP blocklist checks only first octet against a partial list, missing 172.16-31, 169.254, ::1/IPv6, and DNS-resolved private addresses, allowing bypass."
1093,,CVE-2024-0763,CWE-20,2024-02-27T22:15Z,JavaScript,vuln,safe,,X,NONE,vuln,,O,
1094,,CVE-2024-0763,CWE-20,2024-02-27T22:15Z,JavaScript,safe,safe,,O,NONE,vuln,CWE-22,X,"normalizePath only strips leading ""../"" sequences (not embedded ones), and isWithin relies on path.relative which can be bypassed with crafted inputs, allowing potential traversal outside documentsPat"
1095,,CVE-2024-0798,CWE-272,2024-02-26T16:27Z,JavaScript,vuln,safe,,X,NONE,vuln,CWE-284,O,"Route only checks validatedRequest without verifying admin/role permissions, potentially exposing local file system data to any authenticated user."
1096,,CVE-2024-0798,CWE-272,2024-02-26T16:27Z,JavaScript,safe,safe,,O,NONE,vuln,CWE-200,X,"viewLocalFiles() returns filesystem contents to any admin/manager without restricting sensitive paths, and error details are logged/exposed insecurely."
1097,,CVE-2024-3025,CWE-23,2024-04-10T17:15Z,JavaScript,vuln,vuln,CWE-22,O,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neu",vuln,CWE-22,O,"Filenames (originalFilename, newFilename, logoFilename) are concatenated into file paths without sanitization, allowing directory traversal via crafted input like ""../../""."
1098,,CVE-2024-3025,CWE-23,2024-04-10T17:15Z,JavaScript,safe,safe,,O,NONE,vuln,CWE-22,X,"If normalizePath does not properly sanitize input, filenames could contain traversal sequences allowing access outside intended storage directories."
1099,,CVE-2024-3029,CWE-20,2024-04-16T00:15Z,JavaScript,vuln,vuln,CWE-522,O,"The product transmits or stores authentication credentials, but it uses an insecure method that is susceptible to unauthorized interception and/or retrieval.",vuln,CWE-522,O,"Code snippet shows password extracted from request body without visible encryption, sanitization, or rate-limiting context."
1100,,CVE-2024-3029,CWE-20,2024-04-16T00:15Z,JavaScript,safe,vuln,CWE-521,X,"The product does not require that users should have strong passwords, which makes it easier for attackers to compromise user accounts.",vuln,CWE-522,X,"Credentials are extracted from request body but code snippet is insufficient to verify secure handling, hashing, or transport protection."
1101,,CVE-2024-3033,CWE-285,2024-06-06T18:15Z,JavaScript,vuln,safe,,X,NONE,vuln,CWE-470,O,"User-supplied `command` param is used to dynamically invoke methods on VectorDb without authentication or restriction, allowing arbitrary method invocation."
1102,,CVE-2024-3033,CWE-285,2024-06-06T18:15Z,JavaScript,safe,safe,,O,NONE,vuln,CWE-470,X,Unauthenticated route invokes arbitrary VectorDb class methods based on user-supplied command parameter with unvalidated body input.
1103,,CVE-2024-3101,CWE-20,2024-04-10T17:15Z,JavaScript,vuln,vuln,CWE-79,O,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,vuln,CWE-915,O,"Settings are filtered by supportedFields but rely on optional validation functions, allowing unvalidated or unsanitized values to be persisted if validation is missing for a key."
1104,,CVE-2024-3101,CWE-20,2024-04-10T17:15Z,JavaScript,safe,safe,,O,NONE,vuln,CWE-915,X,"Filtering only removes invalid keys from 'updates' but validations rely on a supportedFields whitelist that may not cover all protected/internal settings, risking mass-assignment if whitelist is incom"
1105,,CVE-2024-3104,CWE-78,2024-06-06T18:15Z,JavaScript,vuln,vuln,CWE-79,O,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,vuln,CWE-79,O,"Values are interpolated into a string with single quotes without escaping, allowing injection if used in HTML/attribute context."
1106,,CVE-2024-3104,CWE-78,2024-06-06T18:15Z,JavaScript,safe,safe,,O,NONE,vuln,CWE-88,X,"Truncating at first offending character instead of rejecting/escaping the value can silently alter data and still allow injection via characters like `\` or `=` not in the blocklist, leading to improp"
1107,,CVE-2024-3110,CWE-79,2024-06-06T19:15Z,JavaScript,vuln,safe,,X,NONE,vuln,CWE-20,O,"JSON.parse on unvalidated external input ""updates"" without try/catch or schema validation can crash the app or process unexpected data structures."
1108,,CVE-2024-3110,CWE-79,2024-06-06T19:15Z,JavaScript,safe,safe,,O,NONE,vuln,CWE-918,X,"isValidUrl only checks protocol scheme, allowing internal/private URLs to pass validation and be used for footer links, enabling SSRF."
1109,,CVE-2024-3149,CWE-918,2024-06-06T19:16Z,JavaScript,vuln,vuln,CWE-22,O,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neu",vuln,CWE-22,O,"The filename sanitization only strips leading ""../"" sequences once via regex, which can be bypassed with crafted inputs (e.g., ""....//"" or absolute paths), allowing path traversal to access files outs"
1110,,CVE-2024-3149,CWE-918,2024-06-06T19:16Z,JavaScript,safe,safe,,O,NONE,vuln,CWE-489,X,"verifyPayloadIntegrity skips all signature checks when NODE_ENV is ""development"", allowing unauthenticated access to file processing endpoints if this env var is mismanaged in production."
1111,,CVE-2024-3150,CWE-20,2024-06-06T19:16Z,JavaScript,vuln,vuln,CWE-1321,O,The package vulnerable to Prototype Pollution via the set function in index.js.,vuln,CWE-915,O,"Code snippet is truncated/incomplete, but relies on a simple whitelist filter without deeper validation of nested keys or prototype pollution vectors."
1112,,CVE-2024-3150,CWE-20,2024-06-06T19:16Z,JavaScript,safe,safe,,O,NONE,safe,,O,"Code whitelists keys via this.writable.includes(key), mitigating mass assignment/prototype pollution risks."
1113,,CVE-2024-3153,CWE-400,2024-06-06T19:16Z,JavaScript,vuln,vuln,CWE-434,O,The product allows the upload or transfer of dangerous file types that are automatically processed within its environment.,vuln,CWE-22,O,"file.originalname (attacker-controlled) is used directly as filename in setupMulter/setupLogoUploads without sanitization, allowing path traversal or overwrite of arbitrary files in upload directory."
1114,,CVE-2024-3153,CWE-400,2024-06-06T19:16Z,JavaScript,safe,vuln,CWE-434,X,The product allows the upload or transfer of dangerous file types that are automatically processed within its environment.,vuln,CWE-22,X,"file.originalname is used directly as the destination filename (fileUploadStorage, assetUploadStorage) without sanitization, allowing path traversal or overwrite via crafted filenames like ""../../etc/"
1115,,CVE-2024-4286,CWE-917,2024-05-26T23:15Z,JavaScript,vuln,vuln,CWE-863,O,"The product performs an authorization check when an actor attempts to access a resource or perform an action, but it does not correctly perform the check. This allows attackers to bypass intended acce",vuln,CWE-390,O,"Empty catch block silently swallows exceptions, potentially masking errors and allowing unvalidated flow to continue to User.update."
1116,,CVE-2024-4286,CWE-917,2024-05-26T23:15Z,JavaScript,safe,safe,,O,NONE,vuln,CWE-916,X,Password field is cast via String(value) without evidence of hashing before being persisted through the generic update/_update methods.
1117,,CVE-2024-5211,CWE-29,2024-06-12T12:15Z,JavaScript,safe,vuln,CWE-22,X,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neu",vuln,CWE-22,X,"Path is normalized without validating against traversal sequences like ""../"", allowing potential access to unauthorized directories."
1118,,CVE-2023-48795,CWE-354,2023-12-18T16:15Z,C,vuln,safe,,X,NONE,vuln,CWE-191,O,"If myproposal[PROPOSAL_KEX_ALGS] is shorter than "",ext-info-c"", pos becomes negative causing out-of-bounds pointer arithmetic and read in strcmp."
1119,,CVE-2023-48795,CWE-354,2023-12-18T16:15Z,C,safe,safe,,O,NONE,vuln,CWE-191,X,"If strlen(myproposal[PROPOSAL_KEX_ALGS]) is shorter than the fixed suffix length, pos becomes negative, causing an out-of-bounds pointer/read in the subsequent strcmp."
1120,,CVE-2023-37460,CWE-22,2023-07-25T20:15Z,Java,vuln,vuln,CWE-22,O,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neu",vuln,CWE-22,O,"targetFileName is used without validation/sanitization, likely derived from archive entry names, allowing extraction outside intended directory (zip slip)."
1121,,CVE-2023-37460,CWE-22,2023-07-25T20:15Z,Java,safe,safe,,O,NONE,vuln,CWE-59,X,"Incomplete symlink check allows crafted zip (renamed entries) to overwrite files via a pre-existing symlink target, enabling path traversal/arbitrary file write during extraction."
1122,,CVE-2023-42458,CWE-79,2023-09-21T17:15Z,Python,safe,safe,,O,NONE,vuln,CWE-79,X,"Mitigation relies on allowlist/denylist mimetype checks which can be misconfigured or bypassed (e.g., mimetype mismatch, extension guessing fallback), potentially allowing inline SVG rendering and scr"
1123,,CVE-2023-38703,CWE-416,2023-10-06T14:15Z,C,vuln,vuln,CWE-416,O,"The product reuses or references memory after it has been freed. At some point afterward, the memory may be allocated again and saved in another pointer, while the original pointer references a locati",vuln,CWE-667,O,Unbalanced/nested pj_lock_acquire/release calls (more releases than acquires) can cause undefined behavior or race conditions on the mutex.
1124,,CVE-2023-38703,CWE-416,2023-10-06T14:15Z,C,safe,safe,,O,NONE,vuln,CWE-416,X,"Pool/lock release ordering (e.g., srtp_on_destroy, dtls_on_destroy) combined with grp_lock ref counting may allow callbacks to access freed pool/mutex if refcounts or lock acquisition are mismatched u"
1125,,CVE-2023-43887,CWE-120,2023-11-22T18:15Z,C++,vuln,vuln,CWE-125,O,"The product reads data past the end, or before the beginning, of the intended buffer.",vuln,CWE-129,O,"pic_parameter_set_id used as array index into pps[] without bounds checking, allowing out-of-bounds write if value exceeds array size."
1126,,CVE-2023-43887,CWE-120,2023-11-22T18:15Z,C++,safe,safe,,O,NONE,vuln,CWE-787,X,"pic_parameter_set_id is used as array index without bounds checking, allowing out-of-bounds write if it exceeds the pps array size."
1127,,CVE-2023-47471,CWE-120,2023-11-16T04:15Z,C++,vuln,vuln,CWE-119,O,"The product performs operations on a memory buffer, but it reads from or writes to a memory location outside the buffer's intended boundary. This may result in read or write operations on unexpected m",safe,,X,Static format string with no user-controlled input; no vulnerability present.
1128,,CVE-2023-47471,CWE-120,2023-11-16T04:15Z,C++,safe,safe,,O,NONE,safe,,O,"Code properly validates pps and sps pointers before use, preventing null pointer dereference."
1129,,CVE-2022-4957,CWE-79,2023-12-03T19:15Z,PHP,vuln,vuln,CWE-79,O,The manipulation of the argument id leads to cross site scripting.,vuln,CWE-79,O,"$_GET['id'] is echoed directly into HTML output without sanitization or encoding, allowing reflected XSS."
1130,,CVE-2022-4957,CWE-79,2023-12-03T19:15Z,PHP,safe,safe,,O,NONE,safe,,O,"User input is properly sanitized with htmlspecialchars before output, preventing XSS."
1131,,CVE-2023-46128,CWE-312,2023-10-25T18:17Z,Python,vuln,vuln,CWE-200,O,The product exposes sensitive information to an actor that is not explicitly authorized to have access to that information.,vuln,CWE-915,O,"Serializer Meta fields/exclude are dynamically inherited without validation, potentially exposing unintended model fields if base_serializer_class is untrusted."
1132,,CVE-2023-46128,CWE-312,2023-10-25T18:17Z,Python,safe,safe,,O,NONE,vuln,CWE-200,X,Nested serializers with depth>=1 could inherit Meta fields causing hashed password data to be exposed via API responses.
1133,,CVE-2023-50263,CWE-306,2023-12-12T23:15Z,Python,vuln,vuln,CWE-89,O,"The product constructs all or part of an SQL command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could mod",vuln,CWE-284,O,Exposing db_file_storage.urls without authentication/authorization checks may allow unauthorized access to stored files.
1134,,CVE-2023-50263,CWE-306,2023-12-12T23:15Z,Python,safe,safe,,O,NONE,vuln,CWE-862,X,"Prior to this patch, db_file_storage views lacked authentication/object-level permission checks, allowing unauthorized access to arbitrary stored files."
1135,,CVE-2024-23345,CWE-79,2024-01-23T00:15Z,Python,vuln,vuln,CWE-79,O,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,vuln,CWE-79,O,"Regex-based sanitization of Markdown link schemes is bypassable (e.g., via whitespace, encoding, or unmatched patterns), potentially allowing javascript: or data: URI XSS injection."
1136,,CVE-2019-25159,CWE-89,2024-02-04T06:15Z,PHP,vuln,vuln,CWE-89,O,The manipulation leads to sql injection.,vuln,CWE-89,O,"Unsanitized $_GET['dni_profe'] is directly concatenated into a SQL DELETE query, allowing attacker-controlled input to manipulate or execute arbitrary SQL commands."
