row,pair_id,cve_id,cwe_id(정답),commit/출처,language,정답,우리_판정,우리_CWE,우리_정답여부,우리_사유,Claude_판정,Claude_CWE,Claude_정답여부,Claude_사유
281,pv_3b0462726e7e_213528,CVE-2021-4154,CWE-416,3b0462726e7ef281c35a7a4ae33e93ee2bc9975b,C,safe,safe,,O,NONE,safe,,O,"Input parsing correctly validates lengths, name characters, and duplicate options before use; no obvious memory/logic vulnerability present."
282,pv_ea62fd9679f8_213998,CVE-2021-3746,CWE-119,ea62fd9679f8c6fc5e79471b33cfbd8227bfed72,C,vuln,safe,,X,NONE,safe,,X,Loop bounds are properly checked against MAX_LOADED_OBJECTS and null return handled by callers.
283,pv_ea62fd9679f8_213998,CVE-2021-3746,CWE-119,ea62fd9679f8c6fc5e79471b33cfbd8227bfed72,C,safe,safe,,O,NONE,safe,,O,"Loop bounds are properly checked against MAX_LOADED_OBJECTS and NULL is returned if no slot is found, with no unsafe memory operations."
284,pv_7b1ef0ffc481_214003,CVE-2018-20020,CWE-787,7b1ef0ffc4815cab9a96c7278394152bdc89dc4d,C,vuln,safe,,X,NONE,vuln,CWE-190,O,"hdr.nSubrects is a signed/unsigned value from server; multiplying by (4+BPP/8) can overflow, bypassing the RFB_BUFFER_SIZE check and causing out-of-bounds read/write in client->buffer."
285,pv_7b1ef0ffc481_214003,CVE-2018-20020,CWE-787,7b1ef0ffc4815cab9a96c7278394152bdc89dc4d,C,safe,safe,,O,NONE,vuln,CWE-190,X,"hdr.nSubrects * (4 + BPP/8) can overflow before the RFB_BUFFER_SIZE check, allowing a crafted server to cause a heap buffer overflow via ReadFromRFBServer."
286,pv_be7679007c3d_214335,CVE-2020-1760,CWE-79,be7679007c3dfab3e19c22c38c36ccac91828e3b,C++,vuln,safe,,X,NONE,vuln,CWE-79,O,"response-content-type and other response-* query parameters are reflected into HTTP headers without validation/sanitization, allowing header injection or content-type spoofing by non-anonymous authent"
287,pv_be7679007c3d_214335,CVE-2020-1760,CWE-79,be7679007c3dfab3e19c22c38c36ccac91828e3b,C++,safe,safe,,O,NONE,vuln,CWE-93,X,"User-controlled metadata attributes (e.g., custom X-Object-Meta headers) are written via dump_header without the same str_has_cntrl validation applied to response_attr_params, allowing potential heade"
288,pv_f62f3c20647e_214339,CVE-2021-37576,CWE-787,f62f3c20647ebd5fb6ecb8f0b477b9281c44c10a,C,vuln,safe,,X,NONE,vuln,CWE-787,O,"args.nargs is guest-controlled and unchecked, so args.rets = &args.args[nargs] can index outside the fixed-size args.args array, causing out-of-bounds read/write in the hcall handler."
289,pv_f62f3c20647e_214339,CVE-2021-37576,CWE-787,f62f3c20647ebd5fb6ecb8f0b477b9281c44c10a,C,safe,safe,,O,NONE,vuln,CWE-787,X,"nargs is bounds-checked but nret is not, so args.rets = &args.args[nargs] plus handler writes up to nret entries can write past the args.args array."
290,pv_224fee54dd6c_214358,CVE-2010-1311,CWE-20,224fee54dd6cd8933d7007331ec2bfca0398d4b4,C,vuln,safe,,X,NONE,vuln,CWE-787,O,"In the non-wrap match branch, match_length is not clamped before rundest writes when offset<=window_posn beyond checking remaining space only partially, and window_posn+match_length can exceed window_"
291,pv_224fee54dd6c_214358,CVE-2010-1311,CWE-20,224fee54dd6cd8933d7007331ec2bfca0398d4b4,C,safe,safe,,O,NONE,vuln,CWE-787,X,"In the non-wrapping match copy branch, match_length is silently truncated to available window space but window_posn is still advanced by the full match_length, and the offset validation for the wrappi"
292,pv_e6c48213c22e_214364,CVE-2016-6296,CWE-119,e6c48213c22ed50b2b987b479fcc1ac709394caa,C,vuln,safe,,X,NONE,vuln,CWE-190,O,"target->len + add_len + 1 and newsize/incr calculations can overflow, leading to undersized allocation and subsequent heap buffer overflow via memcpy."
293,pv_e6c48213c22e_214364,CVE-2016-6296,CWE-119,e6c48213c22ed50b2b987b479fcc1ac709394caa,C,safe,safe,,O,NONE,vuln,CWE-190,X,"incr = target->size * 2 can overflow, and newsize % incr with incr=0 elsewhere could still cause miscalculated allocation sizes leading to heap buffer overflow."
294,pv_c8c2a057fdc7_214909,CVE-2019-19045,CWE-401,c8c2a057fdc7de1cd16f4baa51425b932a42eb39,C,vuln,safe,,X,NONE,vuln,CWE-190,O,"cq_size roundup_pow_of_two and inlen calculation lack bounds checking, potentially causing overflow with attacker-influenced size values."
295,pv_c8c2a057fdc7_214909,CVE-2019-19045,CWE-401,c8c2a057fdc7de1cd16f4baa51425b932a42eb39,C,safe,safe,,O,NONE,vuln,CWE-190,X,"cq_size roundup_pow_of_two and inlen computation from wq_ctrl.buf.npages could overflow for large/unsanitized cq_size, leading to undersized allocation."
296,pv_b1a92a3b52d2_214948,CVE-2018-13441,CWE-476,b1a92a3b52d292ccb601e77a0b29cb1e67ac9d76,C,vuln,safe,,X,NONE,vuln,CWE-134,O,"`buf` is passed as a format argument (e.g. in ""No handler named '%s'"") without sanitization, but more critically qh->name/description or buf content flows into nsock_printf functions where attacker-in"
297,pv_b1a92a3b52d2_214948,CVE-2018-13441,CWE-476,b1a92a3b52d292ccb601e77a0b29cb1e67ac9d76,C,safe,safe,,O,NONE,vuln,CWE-126,X,"buf is treated as a NUL-terminated string via strcmp/nsock_printf without validating it is properly terminated within len bytes, risking out-of-bounds read."
298,pv_b31c504645a8_215038,CVE-2016-9810,CWE-125,b31c504645a814c59d91d49e4fe218acaf93f4ca,C,vuln,vuln,CWE-125,O,The gst_flxdec_chain function in gst/flxdec/gstflxdec.c in GStreamer 1.12.x before 1.12.3 allows remote attackers to cause a denial of service (out-of-bounds read) via a crafted file.,vuln,CWE-190,O,"flxh->width/height from untrusted input are used unchecked to compute flxdec->size and allocate buffers, allowing integer overflow or undersized allocations exploited during decoding/memcpy operations"
299,pv_b31c504645a8_215038,CVE-2016-9810,CWE-125,b31c504645a814c59d91d49e4fe218acaf93f4ca,C,safe,vuln,CWE-125,X,The gst_flxdec_chain function in gst/flxdec/gstflxdec.c in GStreamer 1.12.x before 1.12.3 allows remote attackers to cause a denial of service (out-of-bounds read) via a crafted file.,vuln,CWE-190,X,"flxh->width/height/depth from untrusted header are unvalidated, allowing flxdec->size computation and subsequent g_malloc/decode operations to overflow or mismatch actual buffer sizes."
300,pv_24f600856418_215073,CVE-2022-0492,CWE-269,24f6008564183aa120d07c03d9289519c2fe02af,C,vuln,safe,,X,NONE,vuln,CWE-269,O,"Writing to release_agent_path allows setting an arbitrary executable to be run with full root privileges when any cgroup becomes empty, enabling privilege escalation if untrusted users can access this"
301,pv_24f600856418_215073,CVE-2022-0492,CWE-269,24f6008564183aa120d07c03d9289519c2fe02af,C,safe,safe,,O,NONE,vuln,CWE-732,X,"Allows privileged user to set release_agent path executed with full capabilities, enabling potential privilege escalation if misused via cgroup namespace."
302,pv_a5e2f9b0a236_215103,CVE-2021-32037,CWE-617,a5e2f9b0a236462a6d1ca129583c617f111367b4,C,vuln,safe,,X,NONE,vuln,CWE-369,O,"numRecords can be zero leading to division by zero when computing minAdvancedToWorkRatio (sampleSize / (numRecords * kMaxSampleRatioForRandCursor)), causing undefined float behavior or crash."
303,pv_a5e2f9b0a236_215103,CVE-2021-32037,CWE-617,a5e2f9b0a236462a6d1ca129583c617f111367b4,C,safe,safe,,O,NONE,vuln,CWE-369,X,numRecords or gTimeseriesBucketMaxCount used as divisor without a zero-check could cause a division-by-zero or floating point exception if numRecords is 0.
304,pv_e73adfbeec9d_215262,CVE-2021-3416,CWE-835,e73adfbeec9d4e008630c814759052ed945c3fed,C,vuln,safe,,X,NONE,vuln,CWE-787,O,"tx_desc_get_length check compares against gem_get_max_buf_len minus offset but relies on unvalidated attacker-controlled descriptor length/buffer fields, allowing crafted descriptors to overflow s->tx"
305,pv_e73adfbeec9d_215262,CVE-2021-3416,CWE-835,e73adfbeec9d4e008630c814759052ed945c3fed,C,safe,safe,,O,NONE,vuln,CWE-787,X,"tx_desc_get_length bound check uses gem_get_max_buf_len(true) but writes into s->tx_packet sized for non-jumbo, allowing buffer overflow when jumbo config mismatches actual buffer size."
306,pv_9926e4c74300_215312,CVE-2008-1294,CWE-20,9926e4c74300c4b31dee007298c6475d33369df0,C,vuln,safe,,X,NONE,vuln,CWE-264,O,"A non-privileged process can lower rlim_max irreversibly and race condition via task_lock only on group_leader while old_rlim pointer may be modified concurrently, allowing improper resource limit enf"
307,pv_9926e4c74300_215312,CVE-2008-1294,CWE-20,9926e4c74300c4b31dee007298c6475d33369df0,C,safe,safe,,O,NONE,vuln,CWE-287,X,"Non-privileged users can lower rlim_max below a previously raised hard limit or race-modify signal->rlim without proper capability re-checks across threads sharing the same signal struct, and the func"
308,pv_328fc47ea0bc_215374,CVE-2008-3526,CWE-189,328fc47ea0bcc27d9afa69c3ad6e52431cadd76c,C,vuln,safe,,X,NONE,vuln,CWE-190,O,sca_keylength check against optlen allows undersized buffer combined with later key length usage causing out-of-bounds read (CVE-2011-1573).
309,pv_328fc47ea0bc_215374,CVE-2008-3526,CWE-189,328fc47ea0bcc27d9afa69c3ad6e52431cadd76c,C,safe,safe,,O,NONE,vuln,CWE-190,X,"sca_keylength is a user-controlled field validated against optlen but not checked against actual usage in sctp_auth_set_key, potentially allowing out-of-bounds read if optlen is small (this is CVE-201"
310,pv_ba0166708ef4_215391,CVE-2008-4618,CWE-20,ba0166708ef4da7eeb61dd92bbba4d5a749d6561,C,vuln,safe,,X,NONE,safe,,X,Function safely passes a fixed static string with correct sizeof length to the violation handler; no evident vulnerability in this snippet alone.
311,pv_ba0166708ef4_215391,CVE-2008-4618,CWE-20,ba0166708ef4da7eeb61dd92bbba4d5a749d6561,C,safe,safe,,O,NONE,vuln,CWE-20,X,"Function itself is a violation handler; actual risk depends on sctp_sf_abort_violation's handling of err_str length, not shown here."
312,pv_efc7ffcb4237_215399,CVE-2008-4933,CWE-119,efc7ffcb4237f8cb9938909041c4ed38f6e1bf40,C,vuln,safe,,X,NONE,vuln,CWE-125,O,"tmp.thread.nodeName is used without validating that the record length actually read matches expected thread structure size, allowing reads of uninitialized/adjacent memory from corrupted filesystem da"
313,pv_efc7ffcb4237_215399,CVE-2008-4933,CWE-119,efc7ffcb4237f8cb9938909041c4ed38f6e1bf40,C,safe,safe,,O,NONE,vuln,CWE-129,X,"nodeName.length is checked only against 255 (u8 max) but not validated against actual record size read, allowing out-of-bounds read if length exceeds actual data in tmp buffer."
314,pv_649f1ee6c705_215400,CVE-2008-4934,CWE-20,649f1ee6c705aab644035a7998d7b574193a598a,C,vuln,vuln,CWE-362,O,"The hfsplus_block_allocate function in fs/hfsplus/extents.c in the Linux kernel before 3.13.11 does not properly manage a certain bitmap, which allows local users to cause a denial of service (race co",vuln,CWE-252,O,"read_mapping_page() and kmap() return values are never checked for NULL/error, leading to potential NULL pointer dereference or use of invalid page on I/O failure."
315,pv_649f1ee6c705_215400,CVE-2008-4934,CWE-20,649f1ee6c705aab644035a7998d7b574193a598a,C,safe,vuln,CWE-362,X,"The hfsplus_block_allocate function in fs/hfsplus/extents.c in the Linux kernel before 3.13.10 does not properly manage a certain mutex, which allows local users to cause a denial of service (race con",parse_fail,,X,
316,pv_a3db5806d012_215549,CVE-2010-0001,CWE-189,a3db5806d012082b9e25cc36d09f19cd736a468f,C,vuln,safe,,X,NONE,vuln,CWE-787,O,This is the classic gzip unlzw.c CVE-2006-2827-style flaw; insufficient validation of decoded codes/table indices relative to buffer sizes can cause out-of-bounds writes on malicious LZW-compressed in
317,pv_a3db5806d012_215549,CVE-2010-0001,CWE-189,a3db5806d012082b9e25cc36d09f19cd736a468f,C,safe,safe,,O,NONE,vuln,CWE-787,X,This is the classic gzip unlzw() CVE-2006-1168 flaw where insufficient validation of the code/free_ent bounds allows corrupted LZW input to trigger stack/heap buffer overflow via the decompression tab
318,pv_83a95bd8c856_215921,CVE-2015-1345,CWE-119,83a95bd8c8561875b948cadd417c653dbe7ef2e2,C,vuln,safe,,X,NONE,vuln,CWE-125,O,"The unrolled delta1 skip loop can advance tp past the buffer before bounds are rechecked, risking out-of-bounds reads via memchr_kwset or indexing tp[-1]."
319,pv_83a95bd8c856_215921,CVE-2015-1345,CWE-119,83a95bd8c8561875b948cadd417c653dbe7ef2e2,C,safe,safe,,O,NONE,vuln,CWE-125,X,"Pointer arithmetic with delta1 skip loop and tp[-1] dereferencing can advance tp past buffer bounds before bounds checks are applied, risking out-of-bounds reads."
320,pv_c71d2c9d20ee_215948,CVE-2015-8803,CWE-310,c71d2c9d20eeebb985e3872e4550137209e3ce4d,C,vuln,vuln,CWE-190,O,The product performs a calculation that can produce an integer overflow or wraparound when the logic assumes that the resulting value will always be larger than the original value. This occurs when an,vuln,CWE-190,O,"Complex unchecked limb arithmetic in modular reduction could produce incorrect results if invariants on input size/range are violated, leading to invalid cryptographic output."
321,pv_c71d2c9d20ee_215948,CVE-2015-8803,CWE-310,c71d2c9d20eeebb985e3872e4550137209e3ce4d,C,safe,vuln,CWE-190,X,The product performs a calculation that can produce an integer overflow or wraparound when the logic assumes that the resulting value will always be larger than the original value. This occurs when an,vuln,CWE-190,X,"Complex modular reduction arithmetic with unguarded limb operations could produce incorrect results if invariants (e.g., p->size, buffer bounds) are violated, potentially leading to cryptographic weak"
322,pv_cb07844454d8_216027,CVE-2019-9923,CWE-476,cb07844454d8cc9fb21f53ace75975f91185a120,C,vuln,safe,,X,NONE,vuln,CWE-190,O,"sparse_map_size from attacker-controlled archive is used unchecked in xcalloc multiplication, and offset/numbytes values aren't validated for consistency, enabling memory corruption via crafted tar ar"
323,pv_cb07844454d8_216027,CVE-2019-9923,CWE-476,cb07844454d8cc9fb21f53ace75975f91185a120,C,safe,safe,,O,NONE,vuln,CWE-190,X,"sparse_map_size read from untrusted archive data is used directly in xcalloc without bounds validation against available data, allowing memory exhaustion or overflow in allocation size calculation."
324,pv_cca1cd9a3447_216126,CVE-2010-0433,CWE-20,cca1cd9a3447dd067503e4a85ebd1679ee78a48e,C,vuln,safe,,X,NONE,vuln,CWE-252,O,"Return value of krb5_sname_to_principal is not checked, allowing use of an invalid/NULL princ in krb5_kt_get_entry on failure."
325,pv_cca1cd9a3447_216126,CVE-2010-0433,CWE-20,cca1cd9a3447dd067503e4a85ebd1679ee78a48e,C,safe,safe,,O,NONE,vuln,CWE-252,X,"krb5_kt_get_entry return of KRB5_KT_NOTFOUND is treated as success (rc=1), potentially misreporting keytab availability status."
326,pv_4d8420f3282e_216202,CVE-2012-4559,CWE-399,4d8420f3282ed07fc99fc5e930c17df27ef1e9b2,C,vuln,safe,,X,NONE,vuln,CWE-415,O,"On buffer_add_* or sftp_packet_write failure, buffer and path are freed inside the if block and then freed again unconditionally after it."
327,pv_4d8420f3282e_216202,CVE-2012-4559,CWE-399,4d8420f3282ed07fc99fc5e930c17df27ef1e9b2,C,safe,safe,,O,NONE,vuln,CWE-476,X,"In the else branch, ssh_set_error uses msg->packet_type after msg could be NULL in edge cases, and status->errormsg could be NULL causing format string issues."
328,pv_245608911698_216637,CVE-2016-8605,CWE-275,245608911698adb3472803856019bdd5670b6614,C,vuln,safe,,X,NONE,vuln,CWE-362,O,"umask is queried and reset in two separate syscalls (umask(0);umask(mask)), allowing a race window where another thread could see mask=0, though impact is limited."
329,pv_245608911698_216637,CVE-2016-8605,CWE-275,245608911698adb3472803856019bdd5670b6614,C,safe,vuln,CWE-264,X,"The scm_mkdir function in GNU Guile before 2.0.10 and 2.1.x before 2.1.3 does not properly restrict the permissions of a newly created directory, which allows local users to bypass intended access res",parse_fail,,X,
330,pv_2c3f37672277_216654,CVE-2016-8652,CWE-20,2c3f37672277b1f73f84722802aaa0ab1ab3e413,C,vuln,safe,,X,NONE,vuln,CWE-190,O,"(*count + auth_count) * sizeof(*tab) can overflow if *count is attacker-influenced/large, causing undersized allocation and subsequent out-of-bounds writes to tab[]."
331,pv_2c3f37672277_216654,CVE-2016-8652,CWE-20,2c3f37672277b1f73f84722802aaa0ab1ab3e413,C,safe,safe,,O,NONE,vuln,CWE-131,X,"If *count is attacker-influenced or auth_count/table indices mismatch, the fixed-size allocation and hardcoded tab[0..33] indexing could write out of bounds of the allocated table."
332,pv_dc02f9050311_216701,CVE-2017-12944,CWE-770,dc02f9050311a90b3c0655147cee09bfa7081cfc,C,vuln,safe,,X,NONE,vuln,CWE-190,O,"datasize=(*count)*typesize is computed as uint32 multiplication that can overflow despite the prior 2GB sanity checks using 64-bit division, potentially causing undersized allocation and subsequent bu"
333,pv_dc02f9050311_216701,CVE-2017-12944,CWE-770,dc02f9050311a90b3c0655147cee09bfa7081cfc,C,safe,safe,,O,NONE,vuln,CWE-476,X,"When datasize exceeds inline limits and !isMapped, data is left NULL but later _TIFFmemcpy/other paths may dereference it without a NULL check before use."
334,pv_f426625b6ae9_216726,CVE-2019-1543,CWE-327,f426625b6ae9a7831010750490a5f0ad689c5ba3,C,vuln,safe,,X,NONE,vuln,CWE-476,O,"actx (aead_data(ctx)) is dereferenced in all cases other than EVP_CTRL_INIT without verifying it was previously allocated, causing a NULL pointer crash if ctrl is invoked before initialization."
335,pv_f426625b6ae9_216726,CVE-2019-1543,CWE-327,f426625b6ae9a7831010750490a5f0ad689c5ba3,C,safe,safe,,O,NONE,vuln,CWE-476,X,"actx (from aead_data(ctx)) can be NULL when non-INIT/COPY control types are called before EVP_CTRL_INIT, causing a NULL pointer dereference (e.g., in SET_IVLEN, SET_TAG, TLS1_AAD handlers)."
336,pv_ed4b7d5d1b30_216767,CVE-2020-7046,CWE-835,ed4b7d5d1b30964216d61d3090a7b47a957f5b26,C,vuln,safe,,X,NONE,vuln,CWE-125,O,"The length argument passed to uni_utf8_get_char_n is computed as (p - parser->end) instead of (parser->end - p), producing a negative value that becomes a huge size_t, allowing the UTF-8 decoder to re"
337,pv_ed4b7d5d1b30_216767,CVE-2020-7046,CWE-835,ed4b7d5d1b30964216d61d3090a7b47a957f5b26,C,safe,safe,,O,NONE,vuln,CWE-125,X,"Computing size as (size_t)(p - parser->end) yields a huge unsigned value (since p < end), causing uni_utf8_get_char_n to read beyond the buffer boundary."
338,pv_69ad3c902ea4_216800,CVE-2020-12674,CWE-125,69ad3c902ea4bbf9f21ab1857d8923f975dc6145,C,vuln,safe,,X,NONE,parse_fail,,X,
339,pv_69ad3c902ea4_216800,CVE-2020-12674,CWE-125,69ad3c902ea4bbf9f21ab1857d8923f975dc6145,C,safe,safe,,O,NONE,vuln,CWE-191,X,"p + len > end can overflow pointer arithmetic on some platforms, and p > end check should be p >= end since reading *p requires p < end, allowing out-of-bounds read."
340,pv_97ab3c4b5388_216812,CVE-2020-1971,CWE-476,97ab3c4b538840037812c8d9164d09a1f4bf11a1,C,vuln,vuln,CWE-416,O,"The product reuses or references memory after it has been freed. At some point afterward, the memory may be allocated again and saved in another pointer, while the original pointer references a locati",safe,,X,Code snippet is a standard test setup macro invocation with no evident security flaw.
341,pv_97ab3c4b5388_216812,CVE-2020-1971,CWE-476,97ab3c4b538840037812c8d9164d09a1f4bf11a1,C,safe,vuln,CWE-476,X,The product dereferences a pointer that it expects to be valid but is NULL.,safe,,O,"This is test setup/registration code with no evident memory, input handling, or logic flaws."
342,pv_94d23fcff9b2_216861,CVE-2021-3712,CWE-125,94d23fcff9b2a7a8368dfe52214d5c2569882c11,C,vuln,safe,,X,NONE,vuln,CWE-399,O,"field_bits may be used uninitialized in the Hasse bound check if the fieldType is neither characteristic-two nor prime-field-validated path fails silently in edge cases, and seed length from attacker-"
343,pv_94d23fcff9b2_216861,CVE-2021-3712,CWE-125,94d23fcff9b2a7a8368dfe52214d5c2569882c11,C,safe,safe,,O,NONE,vuln,CWE-399,X,Missing validation on penta->k3/char_two->m bounds relative to field_bits before BN_set_bit and lack of early check on curve degree allow crafted explicit EC parameters to cause excessive computation/
344,pv_3a52569499e2_216903,CVE-2021-46664,CWE-476,3a52569499e2f0c4d1f25db1e81617a9d9755400,C,vuln,safe,,X,NONE,vuln,CWE-476,O,"inner_join->optimize() failure path returns TRUE without restoring current_select/options, and eq->get_select result usage assumes non-null explain structures without full validation."
345,pv_3a52569499e2_216903,CVE-2021-46664,CWE-476,3a52569499e2f0c4d1f25db1e81617a9d9755400,C,safe,safe,,O,NONE,vuln,CWE-476,X,"subquery_predicate->no_rows_in_result() and other dereferences occur without null-checks on inner_join/subquery_predicate consistency, risking crash on malformed subquery structures."
346,pv_9e39d0ae4459_216906,CVE-2021-46668,CWE-400,9e39d0ae44595dbd1570805d97c9c874778a6be8,C,vuln,safe,,X,NONE,vuln,CWE-252,O,"Return values of ha_close() and maria_delete_table_files() are ignored, potentially masking failures during table drop/cleanup."
347,pv_9e39d0ae4459_216906,CVE-2021-46668,CWE-400,9e39d0ae44595dbd1570805d97c9c874778a6be8,C,safe,safe,,O,NONE,safe,,O,Function properly closes handler before deletion with no evident memory or injection issues in this snippet.
348,pv_807945f2eb5f_216945,CVE-2022-27382,CWE-617,807945f2eb5fa22e6f233cc17b85a2e141efe2c8,C,vuln,safe,,X,NONE,vuln,CWE-476,O,"build_clone() or new Item_func_eq() results are not fully checked before use in all branches, and left_item could remain unvalidated if build_clone silently fails elsewhere, risking a null dereference"
349,pv_807945f2eb5f_216945,CVE-2022-27382,CWE-617,807945f2eb5fa22e6f233cc17b85a2e141efe2c8,C,safe,safe,,O,NONE,vuln,CWE-476,X,"build_clone(thd) results are checked, but left_item->build_clone or eq allocation failures under OOM could still propagate NULL derefs in downstream item usage if any check is missed."
350,pv_c05fd700970a_216946,CVE-2022-27383,CWE-416,c05fd700970ad45735caed3a6f9930d4ce19a3bd,C,vuln,safe,,X,NONE,vuln,CWE-125,O,"If dl->length < so_ext_len, the pointer arithmetic dl->str + dl->length - so_ext_len underflows, causing an out-of-bounds read before/at the buffer."
351,pv_c05fd700970a_216946,CVE-2022-27383,CWE-416,c05fd700970ad45735caed3a6f9930d4ce19a3bd,C,safe,safe,,O,NONE,parse_fail,,X,
352,pv_ecb6f9c894d3_216965,CVE-2022-27448,CWE-617,ecb6f9c894d3ebafeff1c6eb3b65cd248062296f,C,vuln,safe,,X,NONE,vuln,CWE-476,O,"field_name.str is set from tbl->alias.c_ptr() without null-check, and item->fix_fields() return value is not checked, both of which can lead to dereferencing invalid/null pointers."
353,pv_ecb6f9c894d3_216965,CVE-2022-27448,CWE-617,ecb6f9c894d3ebafeff1c6eb3b65cd248062296f,C,safe,safe,,O,NONE,vuln,CWE-476,X,"item->fix_fields(thd, 0) return value is not checked, and Item_temptable_rowid allocation could fail under memory pressure leading to unchecked usage."
354,pv_328f60773057_217176,CVE-2019-11454,CWE-79,328f60773057641c4b2075fab9820145e95b728c,C,vuln,safe,,X,NONE,vuln,CWE-79,O,"Log file content is written directly into HTML output without escaping, allowing stored XSS if log contains HTML/script content."
355,pv_328f60773057_217176,CVE-2019-11454,CWE-79,328f60773057641c4b2075fab9820145e95b728c,C,safe,safe,,O,NONE,parse_fail,,X,
356,pv_2e874e80cba0_217459,CVE-2021-23521,CWE-59,2e874e80cba0152201aff6a4d0dc407997d10a7f,C,vuln,vuln,CWE-22,O,"The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory, but the product does not properly neu",parse_fail,,X,
357,pv_2e874e80cba0_217459,CVE-2021-23521,CWE-59,2e874e80cba0152201aff6a4d0dc407997d10a7f,C,safe,safe,,O,NONE,vuln,CWE-59,X,"Symbolic link target path from zip entry is not validated to stay within targetDirectory, allowing arbitrary file write via crafted symlink entries."
358,pv_8cd68c54e064_217547,CVE-2021-46225,CWE-120,8cd68c54e0647c0030ae4506a225ad4a2655c316,C,vuln,safe,,X,NONE,vuln,CWE-121,O,"strlen(FilNam)+7>=GmfStrSiz check is insufficient/off, and str[GmfStrSiz] used with fscanf(""%s"") can overflow if unbounded input exceeds buffer size."
359,pv_8cd68c54e064_217547,CVE-2021-46225,CWE-120,8cd68c54e0647c0030ae4506a225ad4a2655c316,C,safe,safe,,O,NONE,vuln,CWE-121,X,"strcpy(msh->FilNam, FilNam) writes into a fixed-size buffer, and the size check (strlen(FilNam)+7 >= GmfStrSiz) uses an incorrect margin, allowing attacker-controlled long filenames to overflow msh->F"
